gameId,season,week,seasonType,team,conference,homeAway,points,rushingTDs,puntReturnYards,puntReturnTDs,puntReturns,passingTDs,kickReturnYards,kickReturnTDs,kickReturns,kickingPoints,fumblesRecovered,totalFumbles,tacklesForLoss,defensiveTDs,tackles,sacks,qbHurries,passesDeflected,possessionTime,interceptions,fumblesLost,turnovers,totalPenaltiesYards,yardsPerRushAttempt,rushingAttempts,rushingYards,yardsPerPass,completionAttempts,netPassingYards,totalYards,fourthDownEff,thirdDownEff,firstDowns,interceptionYards,interceptionTDs,passesIntercepted
400869678,2016,8,regular,Indiana,Big Ten,away,14,1,3,0,3,0,56,0,3,6,0,,12,0,58,3,5,10,28:52,2,0,2,5-53,3.1,27,84,5.4,35-59,317,401,3-6,5-19,23,,,
400869674,2016,8,regular,Iowa,Big Ten,home,9,0,0,0,1,0,90,0,2,9,1,2,2,0,39,2,3,1,22:58,0,0,0,5-30,3.1,27,83,4.6,17-33,153,236,0-0,2-13,14,,,
400869674,2016,8,regular,Wisconsin,Big Ten,away,17,1,10,0,1,1,,,,5,0,1,4,0,36,2,5,3,37:02,0,1,1,0-0,3.5,48,167,10.2,15-25,256,423,0-0,8-17,20,,,
400869677,2016,8,regular,Purdue,Big Ten,away,14,0,4,0,1,2,41,0,2,2,0,,10,0,38,1,0,1,26:41,2,0,2,4-32,1.1,22,24,6.9,25-45,309,333,2-5,6-16,13,23,0,1
400869677,2016,8,regular,Nebraska,Big Ten,home,27,2,0,0,1,1,59,0,1,9,0,,5,0,26,3,3,6,33:19,1,0,1,7-67,4.2,37,157,8.1,17-31,252,409,0-0,7-15,22,1,0,2
400869543,2016,8,regular,UCF,American Athletic,away,24,0,,,,3,10,0,2,6,0,,5,0,46,1,1,6,26:46,0,0,0,5-24,2.8,30,83,7.0,29-45,317,400,2-4,5-17,22,,,
400869543,2016,8,regular,UConn,American Athletic,home,16,1,,,,0,68,0,4,10,0,,4,0,39,1,11,3,33:14,0,0,0,4-30,3.8,45,171,6.9,18-35,242,413,1-3,5-17,24,,,
400869834,2016,8,regular,Texas State,Sun Belt,home,3,0,30,0,3,0,53,0,4,3,0,2,5,0,65,1,0,0,27:11,1,1,2,8-64,2.2,36,79,5.1,20-28,142,221,1-3,7-18,13,0,0,1
400869834,2016,8,regular,Louisiana,Sun Belt,away,27,2,,,,1,48,0,2,9,1,0,8,0,62,3,1,2,32:49,1,0,1,13-84,4.9,48,236,7.4,17-21,156,392,0-1,8-14,22,0,0,1
400869227,2016,8,regular,New Mexico,Mountain West,home,59,5,9,0,1,1,117,1,3,11,0,4,7,2,38,5,2,2,32:30,0,3,3,7-70,9.3,51,476,13.3,7-11,146,622,0-0,7-10,23,40,1,2
400869227,2016,8,regular,UL Monroe,Sun Belt,away,17,1,19,0,1,1,,,,5,3,0,2,0,37,0,0,0,27:30,2,0,2,6-52,2.8,41,115,5.5,12-22,120,235,0-0,7-17,12,,,
400869830,2016,8,regular,South Alabama,Sun Belt,home,21,2,0,0,1,1,46,0,3,3,2,1,5,0,43,0,0,2,29:04,0,1,1,13-100,3.7,39,145,9.8,11-20,195,340,1-1,3-13,12,,,
400869830,2016,8,regular,Troy,Sun Belt,away,28,2,0,0,3,1,87,0,4,8,1,5,8,0,38,6,0,3,30:56,0,2,2,7-55,5.0,38,190,9.4,28-42,395,585,1-3,5-14,28,,,
400869833,2016,8,regular,UT Martin,OVC,away,6,0,-1,0,3,0,72,0,4,6,0,1,5,0,33,1,0,3,33:58,3,1,4,8-60,3.5,31,110,5.3,20-40,210,320,1-2,5-17,15,-6,0,2
400869833,2016,8,regular,Georgia State,Sun Belt,home,31,1,-2,0,1,1,11,0,1,7,1,0,5,1,48,0,2,6,26:02,2,0,2,7-54,4.3,39,166,7.4,8-16,119,285,0-1,4-11,13,41,1,3
400869542,2016,8,regular,South Florida,American Athletic,away,30,2,,,,2,167,0,6,6,0,1,4,0,58,2,0,0,20:53,1,0,1,11-88,5.0,33,165,9.4,11-20,187,352,1-1,6-13,18,,,
400869542,2016,8,regular,Temple,American Athletic,home,46,4,11,0,3,1,73,0,4,14,0,,11,0,39,4,0,1,39:07,0,0,0,8-75,6.3,51,319,10.0,14-21,209,528,0-1,10-16,25,21,0,1
400869544,2016,8,regular,East Carolina,American Athletic,away,19,0,,,,2,76,0,4,7,0,2,2,0,28,0,0,3,30:19,2,1,3,4-34,5.0,44,221,6.6,28-43,283,504,2-3,8-17,28,,,
400869544,2016,8,regular,Cincinnati,American Athletic,home,31,0,8,0,3,4,74,0,4,7,1,0,4,0,42,0,1,4,29:41,0,0,0,9-82,4.7,35,165,8.7,23-40,348,513,0-1,6-15,25,35,0,2
400869545,2016,8,regular,SMU,American Athletic,home,38,2,0,0,3,3,26,0,1,8,2,2,10,0,51,7,2,4,29:38,0,1,1,6-62,4.4,40,178,7.4,16-31,228,406,1-2,6-16,19,,,
400869545,2016,8,regular,Houston,American Athletic,away,16,0,6,0,1,2,60,0,5,2,1,2,4,0,44,0,2,5,30:22,0,2,2,4-55,1.8,35,62,7.3,21-33,241,303,1-3,4-16,13,,,
400869546,2016,8,regular,Memphis,American Athletic,away,28,1,,,,2,154,1,4,4,1,2,4,1,49,0,0,1,20:12,0,1,1,3-25,3.2,31,98,8.3,25-40,333,431,2-3,8-15,24,,,
400869546,2016,8,regular,Navy,American Athletic,home,42,4,0,0,1,2,29,0,2,6,1,2,6,0,39,4,1,6,39:48,0,1,1,3-20,6.0,74,447,21.3,3-4,85,532,2-2,8-13,27,,,
400869547,2016,8,regular,Tulane,American Athletic,away,27,4,0,0,1,0,86,0,4,3,2,3,6,0,40,1,1,1,27:37,0,1,1,9-85,7.2,49,355,1.9,3-19,37,392,1-2,6-17,15,,,
400869547,2016,8,regular,Tulsa,American Athletic,home,50,3,0,0,2,3,16,0,2,12,1,2,5,0,32,4,3,2,32:23,0,2,2,6-36,5.7,58,330,10.3,14-23,236,566,0-0,8-15,29,,,
400869468,2016,8,regular,Syracuse,ACC,away,28,1,25,0,2,3,63,0,4,4,1,3,3,0,29,1,3,4,30:51,1,2,3,16-135,2.8,35,98,11.4,32-38,434,532,0-0,6-14,23,7,0,1
400869468,2016,8,regular,Boston College,ACC,home,20,1,16,0,2,0,111,1,2,8,2,1,8,1,43,5,2,0,29:09,1,1,2,8-66,5.6,40,223,3.2,7-20,64,287,0-1,4-13,16,64,0,1
400869469,2016,8,regular,Louisville,ACC,home,54,3,8,0,1,3,83,0,3,18,0,2,8,0,36,1,2,3,32:07,0,2,2,12-94,3.7,44,163,10.8,21-36,390,553,2-2,6-16,24,78,0,3
400869469,2016,8,regular,NC State,ACC,away,13,0,,,,2,252,0,11,1,2,1,7,0,53,4,3,5,27:53,3,0,3,6-65,0.6,25,14,6.6,16-36,236,250,1-3,3-14,9,,,
400869467,2016,8,regular,Miami,ACC,away,16,0,0,0,1,2,,,,4,0,1,8,0,34,3,3,2,29:28,1,0,1,6-62,1.4,29,42,8.5,23-38,323,365,0-2,3-15,15,,,
400869467,2016,8,regular,Virginia Tech,ACC,home,37,1,5,0,3,3,,,,13,0,,12,0,35,8,3,2,30:32,0,0,0,2-25,5.7,44,251,8.0,22-34,272,523,0-0,4-13,28,0,0,1
400869470,2016,8,regular,Virginia,ACC,home,14,1,,,,1,103,0,3,2,0,1,4,0,37,2,0,3,32:42,0,1,1,9-82,2.8,39,110,3.2,22-45,143,253,3-3,3-19,19,,,
400869470,2016,8,regular,North Carolina,ACC,away,35,2,5,0,1,3,53,0,3,5,0,2,7,0,34,3,0,5,27:18,0,2,2,7-60,4.9,36,178,10.0,24-31,310,488,0-0,5-12,25,,,
400869228,2016,8,regular,Fresno State,Mountain West,away,20,1,,,,1,69,0,4,8,0,,3,0,24,0,3,3,33:30,0,0,0,10-80,2.9,39,114,4.7,27-44,205,319,2-3,8-20,23,,,
400869228,2016,8,regular,Utah State,Mountain West,home,38,1,23,1,3,3,47,0,3,8,0,,2,1,27,1,2,4,26:30,0,0,0,5-40,5.1,40,204,6.5,17-29,188,392,1-1,5-11,24,,,
400869226,2016,8,regular,UNLV,Mountain West,home,23,1,5,0,1,2,61,0,4,5,1,1,6,0,49,0,0,4,20:23,1,1,2,5-21,5.5,32,175,8.0,7-23,185,360,0-0,3-10,17,,,
400869226,2016,8,regular,Colorado State,Mountain West,away,42,4,6,0,2,2,28,0,2,6,1,2,3,0,31,0,0,3,39:37,0,1,1,4-21,4.6,50,230,8.5,21-28,237,467,3-4,10-18,26,7,0,1
400869229,2016,8,regular,Nevada,Mountain West,home,34,3,7,0,2,1,85,0,3,10,0,,5,0,44,3,0,1,28:19,1,0,1,7-75,4.1,32,132,7.1,31-49,347,479,0-0,12-18,32,,,
400869229,2016,8,regular,Wyoming,Mountain West,away,42,5,21,0,1,1,44,0,2,6,0,,4,0,51,2,0,2,31:41,0,0,0,6-67,7.1,55,391,9.9,10-15,149,540,1-1,9-13,27,0,0,1
400869225,2016,8,regular,Hawai'i,Mountain West,away,34,1,,,,3,39,0,1,10,2,1,9,0,57,1,0,1,25:18,2,0,2,4-46,2.9,26,75,8.4,21-37,312,387,0-0,6-13,19,0,0,1
400869225,2016,8,regular,Air Force,Mountain West,home,27,3,0,0,1,0,14,0,1,9,0,2,4,0,25,2,0,6,34:42,1,2,3,4-35,4.5,86,389,2.0,1-10,20,409,1-3,12-22,27,34,0,2
400869230,2016,8,regular,San José State,Mountain West,away,3,0,20,0,2,0,136,0,7,3,0,1,2,0,40,1,0,2,29:01,0,0,0,7-69,2.4,28,67,3.8,18-37,142,209,1-3,7-18,14,16,0,1
400869230,2016,8,regular,San Diego State,Mountain West,home,42,5,20,0,2,1,,,,6,0,1,9,0,45,5,0,7,30:59,1,0,1,5-37,6.7,44,293,9.3,13-18,167,460,2-2,5-10,22,,,
400869040,2016,9,regular,Texas A&M,SEC,home,52,2,143,2,2,3,77,0,2,10,0,2,7,2,35,3,3,4,30:12,0,1,1,5-53,6.0,39,233,8.3,22-34,282,515,0-0,7-13,28,,,
400869040,2016,9,regular,New Mexico State,Sun Belt,away,10,0,5,0,1,1,14,0,1,4,1,1,5,0,32,2,4,3,29:48,0,0,0,5-30,4.3,39,169,3.9,21-38,147,316,1-4,5-20,18,,,
400869035,2016,9,regular,Florida,SEC,away,24,2,10,0,3,1,55,0,2,6,0,2,9,0,19,3,16,3,37:27,1,0,1,6-45,2.1,48,100,5.2,15-25,131,231,1-1,9-18,20,,,
400869035,2016,9,regular,Georgia,SEC,home,10,0,29,0,2,1,26,0,1,4,0,,7,0,25,3,4,1,22:33,0,0,0,5-49,1.1,19,21,4.3,15-33,143,164,0-2,4-14,8,31,0,1
400869039,2016,9,regular,South Carolina,SEC,home,24,1,,,,2,27,0,1,6,1,0,4,0,40,2,2,4,35:54,0,0,0,7-77,3.2,49,158,8.0,15-21,167,325,1-1,5-16,19,0,0,2
400869039,2016,9,regular,Tennessee,SEC,away,21,1,10,0,2,1,150,1,3,3,0,2,10,1,57,6,4,2,24:06,2,1,3,9-87,3.7,37,136,6.0,12-27,161,297,0-1,5-14,16,,,
400869038,2016,9,regular,Missouri,SEC,home,21,1,53,0,3,2,30,0,2,3,1,1,6,0,61,1,0,4,20:24,0,0,0,9-65,4.2,37,157,7.2,19-32,229,386,1-1,4-16,18,13,0,1
400869038,2016,9,regular,Kentucky,SEC,away,35,3,4,0,1,2,,,,5,0,1,3,0,53,1,0,2,39:36,1,1,2,3-25,6.4,59,377,8.5,15-24,205,582,1-2,10-18,25,,,
400868965,2016,9,regular,Wagner,NEC,away,10,0,-4,0,2,1,99,0,5,4,0,,4,0,22,1,0,2,34:10,1,0,1,7-89,2.1,32,67,8.4,21-35,295,362,0-2,6-14,17,4,0,1
400868965,2016,9,regular,Massachusetts,FBS Independents,home,34,1,10,0,1,3,46,0,2,10,0,,8,0,30,4,0,6,25:50,1,0,1,7-60,6.0,24,143,8.9,26-41,364,507,0-0,7-13,24,0,0,1
400869621,2016,9,regular,West Virginia,Big 12,away,20,1,1,0,2,1,27,0,1,8,0,1,4,0,56,1,0,1,30:09,2,1,3,6-46,5.1,41,209,5.4,24-39,212,421,0-0,8-16,27,,,
400869621,2016,9,regular,Oklahoma State,Big 12,home,37,1,7,0,1,3,51,0,2,13,1,0,5,0,60,4,1,4,29:51,0,0,0,3-30,2.7,31,85,7.6,26-36,273,358,0-0,8-16,17,85,0,2
400869592,2016,9,regular,Iowa State,Big 12,home,26,1,28,0,2,2,107,0,5,6,0,,8,0,43,0,2,5,26:43,1,0,1,6-51,5.0,31,154,7.9,24-43,339,493,2-5,7-15,25,,,
400869592,2016,9,regular,Kansas State,Big 12,away,31,3,0,0,1,1,29,0,2,7,0,1,3,0,38,2,2,3,33:17,0,0,0,4-35,5.7,43,247,5.4,18-28,151,398,0-0,8-13,27,0,0,1
400868881,2016,9,regular,Texas,Big 12,home,35,2,1,0,1,2,109,0,6,9,1,3,12,0,62,7,0,6,27:05,1,1,2,4-23,5.0,51,257,13.9,12-21,291,548,0-1,7-17,19,0,0,1
400868881,2016,9,regular,Baylor,Big 12,away,34,2,12,0,1,2,40,0,2,10,1,3,8,0,53,3,3,2,32:55,1,1,2,10-39,5.9,68,398,8.1,14-28,226,624,1-3,10-20,31,0,0,1
400869629,2016,9,regular,TCU,Big 12,home,24,2,6,0,2,1,28,0,1,6,1,0,5,0,44,4,1,2,27:56,1,0,1,4-25,4.4,39,172,5.2,22-47,246,418,1-1,5-15,25,0,0,1
400869629,2016,9,regular,Texas Tech,Big 12,away,27,1,15,0,1,2,,,,9,0,3,2,0,40,0,1,5,32:04,1,1,2,1-5,2.8,49,139,5.2,24-40,206,345,1-2,10-20,23,0,0,1
400869601,2016,9,regular,Oklahoma,Big 12,home,56,2,71,1,1,4,30,0,1,8,0,1,10,2,43,3,4,3,30:05,0,1,1,6-45,7.0,38,267,8.2,20-33,271,538,2-3,5-12,24,33,1,2
400869601,2016,9,regular,Kansas,Big 12,away,3,0,,,,0,29,0,2,3,1,0,5,0,40,1,0,4,29:55,2,0,2,6-40,1.8,28,49,3.3,21-37,121,170,0-1,5-18,11,,,
400869396,2016,9,regular,Old Dominion,Conference USA,away,31,2,12,0,1,2,,,,7,1,0,6,0,45,2,5,4,25:59,1,0,1,5-52,4.4,30,131,11.9,14-22,262,393,1-2,1-8,15,22,0,1
400869396,2016,9,regular,UTEP,Conference USA,home,21,1,39,0,1,2,60,0,4,1,0,1,3,0,20,2,2,2,34:01,1,1,2,2-10,3.8,35,132,5.5,22-37,205,337,2-4,4-14,23,7,0,1
400869393,2016,9,regular,Louisiana Tech,Conference USA,home,61,5,21,0,2,3,,,,13,1,1,7,0,45,5,4,8,28:47,0,1,1,3-25,7.7,39,301,14.0,24-31,434,735,1-1,7-11,28,0,0,1
400869393,2016,9,regular,Rice,Conference USA,away,16,2,,,,0,84,0,4,2,1,1,3,0,34,2,3,0,31:13,1,1,2,1-6,3.6,43,153,5.6,15-27,152,305,0-0,6-15,18,,,
400869147,2016,9,regular,Arizona State,Pac-12,away,35,3,2,0,1,2,162,0,7,3,1,0,10,0,50,3,1,5,27:08,3,0,3,6-49,3.9,36,139,8.2,23-40,329,468,0-1,4-13,22,,,
400869147,2016,9,regular,Oregon,Pac-12,home,54,2,6,0,2,4,75,0,3,18,0,1,4,0,40,4,5,1,32:52,0,1,1,9-73,5.3,46,245,11.6,31-42,489,734,3-3,4-15,30,84,0,3
400869146,2016,9,regular,Arizona,Pac-12,home,10,0,16,0,2,1,25,0,1,4,0,3,7,0,48,4,0,3,26:08,1,2,3,5-55,3.9,44,170,5.8,5-20,116,286,1-3,3-14,15,3,0,1
400869146,2016,9,regular,Stanford,Pac-12,away,34,2,29,0,3,2,2,0,1,10,2,1,8,0,42,6,0,2,33:52,1,0,1,6-55,5.6,42,237,3.4,14-31,104,341,1-2,7-18,17,35,0,1
400869148,2016,9,regular,Utah,Pac-12,home,24,1,0,0,1,2,42,0,2,6,0,1,7,0,35,2,0,2,33:33,0,0,0,10-65,4.5,47,213,4.9,14-33,163,376,0-1,6-16,25,30,0,1
400869148,2016,9,regular,Washington,Pac-12,away,31,1,60,1,4,2,5,0,1,7,0,1,3,1,44,1,0,7,26:27,1,0,1,4-21,5.5,36,199,9.3,12-20,186,385,0-0,4-11,22,,,
400869145,2016,9,regular,USC,Pac-12,home,45,1,33,0,2,5,69,0,4,9,1,3,5,0,51,0,2,5,31:51,1,2,3,13-125,8.3,48,398,9.2,18-25,231,629,1-1,6-10,31,0,0,1
400869145,2016,9,regular,California,Pac-12,away,24,1,,,,2,79,0,6,6,2,2,1,0,49,1,0,1,28:09,1,1,2,7-65,4.7,30,142,6.3,34-53,333,475,2-4,3-12,29,27,0,1
400869149,2016,9,regular,Washington State,Pac-12,away,35,0,-13,0,3,5,54,0,4,3,0,4,4,0,39,1,4,3,27:10,0,2,2,6-65,5.3,26,137,9.0,33-46,415,552,0-3,4-12,27,,,
400869149,2016,9,regular,Oregon State,Pac-12,home,31,2,10,0,1,2,90,0,5,7,2,0,4,0,40,2,2,4,32:50,0,0,0,13-110,6.1,28,171,8.4,23-39,327,498,0-2,3-13,20,,,
400869036,2016,9,regular,Ole Miss,SEC,home,29,0,,,,3,83,0,3,11,0,,4,0,46,1,1,1,27:33,1,0,1,6-35,3.4,31,105,7.9,36-59,465,570,1-3,7-16,32,,,
400869036,2016,9,regular,Auburn,SEC,away,40,3,10,0,1,1,34,0,2,16,0,2,4,0,49,2,7,9,32:27,0,0,0,4-30,5.9,52,307,11.2,15-22,247,554,1-1,7-14,26,47,0,1
400869717,2016,9,regular,Eastern Michigan,Mid-American,home,15,0,14,0,2,2,56,0,3,3,1,2,3,0,24,1,3,3,25:20,1,0,1,7-67,1.4,23,33,8.4,23-39,328,361,2-3,4-14,16,,,
400869717,2016,9,regular,Miami (OH),Mid-American,away,28,3,8,0,1,1,75,0,3,4,0,1,6,0,27,5,4,4,34:40,0,1,1,2-15,5.3,43,230,7.6,15-23,175,405,0-0,4-9,23,0,0,1
400869318,2016,9,regular,Toledo,Mid-American,home,26,0,,,,3,129,0,6,8,1,1,9,0,55,3,5,1,27:21,1,1,2,9-66,4.2,29,122,9.5,32-46,438,560,0-1,6-15,24,,,
400869318,2016,9,regular,Ohio,Mid-American,away,31,1,19,0,1,3,102,0,4,7,1,3,6,0,56,0,4,3,32:39,0,1,1,5-55,5.6,48,269,11.0,11-22,243,512,0-0,5-14,23,3,0,1
400869319,2016,9,regular,Central Michigan,Mid-American,home,24,0,8,0,1,2,84,0,5,2,1,2,9,1,42,3,2,1,34:37,3,1,4,4-45,3.5,30,105,5.7,20-43,244,349,1-1,6-16,19,28,1,1
400869319,2016,9,regular,Kent State,Mid-American,away,27,2,5,0,2,1,26,0,3,9,1,2,8,0,47,3,1,3,25:23,1,1,2,5-44,5.4,42,228,5.7,10-18,102,330,0-0,4-12,14,67,0,3
400869317,2016,9,regular,Buffalo,Mid-American,home,41,4,24,0,2,1,99,0,5,11,0,,1,0,57,5.5,3,5,26:33,1,0,1,6-66,9.0,42,378,6.7,7-21,140,518,0-0,1-10,19,0,0,1
400869317,2016,9,regular,Akron,Mid-American,away,20,0,116,1,3,1,46,0,4,8,0,2,0,1,32,0,2,5,33:27,1,0,1,4-40,3.0,42,128,4.2,18-42,178,306,1-5,7-21,18,34,0,1
400869391,2016,9,regular,Florida International,Conference USA,home,35,2,18,0,1,3,76,0,5,5,0,3,2,0,20,1,0,8,39:32,1,2,3,3-25,4.8,44,210,7.7,27-40,307,517,4-4,6-16,26,,,
400869391,2016,9,regular,Middle Tennessee,Conference USA,away,42,1,27,0,1,4,10,0,1,6,2,0,2,1,46,2,1,6,20:28,0,0,0,2-30,7.1,19,134,9.5,22-35,332,466,0-0,2-8,23,48,1,1
400869392,2016,9,regular,Western Kentucky,Conference USA,away,52,2,2,0,1,5,19,0,1,10,1,2,0,0,34,1,3,11,32:22,0,1,1,8-80,6.0,45,268,15.7,16-25,393,661,0-0,10-16,22,0,0,1
400869392,2016,9,regular,Florida Atlantic,Conference USA,home,3,0,,,,0,121,0,6,3,1,1,0,0,37,3,0,2,27:38,1,1,2,1-10,3.8,33,125,2.3,15-34,77,202,0-1,1-14,12,,,
400869395,2016,9,regular,UTSA,Conference USA,home,31,2,17,0,2,2,34,0,2,7,2,0,6,0,42,4,2,4,29:19,0,0,0,4-39,4.3,41,176,7.5,10-19,142,318,0-0,7-14,19,12,0,2
400869395,2016,9,regular,North Texas,Conference USA,away,17,1,48,0,3,1,72,0,4,5,0,4,8,0,34,5,3,3,30:41,2,2,4,2-25,4.5,34,152,6.8,27-38,257,409,0-1,6-14,22,,,
400869037,2016,9,regular,Samford,Southern,away,41,1,,,,4,96,0,5,9,1,1,5,0,23,1,4,1,30:41,3,0,3,9-77,4.7,34,159,6.7,42-70,468,627,4-5,9-23,27,1,0,2
400869037,2016,9,regular,Mississippi State,SEC,home,56,2,5,0,1,5,39,0,2,8,0,1,7,1,41,3,10,5,29:19,2,1,3,4-35,5.5,46,252,11.9,20-35,417,669,1-3,7-15,29,83,1,3
400869394,2016,9,regular,Southern Miss,Conference USA,home,24,2,12,0,3,1,,,,6,0,1,4,0,38,3,0,6,34:10,0,1,1,4-44,3.9,45,174,7.5,22-40,300,474,2-3,6-18,26,,,
400869394,2016,9,regular,Marshall,Conference USA,away,14,1,23,0,2,1,108,0,4,2,1,1,8,0,54,2,0,9,25:50,0,0,0,5-65,2.4,25,60,4.9,20-34,166,226,1-1,1-14,11,,,
400869646,2016,9,regular,Northwestern,Big Ten,away,20,1,,,,1,12,0,1,8,0,,4,0,34,1,0,5,27:20,1,0,1,2-20,5.1,29,148,5.9,23-44,258,406,2-2,8-16,21,,,
400869646,2016,9,regular,Ohio State,Big Ten,home,24,3,7,0,1,0,20,0,1,6,0,,4,0,31,1,0,2,32:40,0,0,0,2-10,5.1,41,208,7.0,21-32,223,431,0-0,10-17,23,0,0,1
400869681,2016,9,regular,Michigan,Big Ten,away,32,3,8,0,1,0,28,0,2,12,0,,7,0,38,2,9,0,30:16,1,0,1,5-62,4.6,42,192,9.8,16-25,244,436,1-1,5-12,24,0,0,1
400869681,2016,9,regular,Michigan State,Big Ten,home,23,1,5,0,2,2,65,0,3,5,0,1,7,0,35,0,4,4,29:44,1,0,1,7-57,5.2,42,217,6.6,13-28,184,401,1-4,4-12,23,42,0,1
400869680,2016,9,regular,Indiana,Big Ten,home,42,6,8,0,3,0,86,0,5,6,1,0,8,0,63,4,1,5,27:45,0,0,0,6-65,7.3,57,414,9.1,17-26,236,650,0-1,9-14,34,-5,0,1
400869680,2016,9,regular,Maryland,Big Ten,away,36,3,7,0,1,2,19,0,2,6,0,2,5,0,65,1,0,3,32:15,1,1,2,6-60,5.4,50,269,7.3,22-34,248,517,3-3,7-16,29,,,
400869682,2016,9,regular,Purdue,Big Ten,home,24,1,22,0,2,2,97,0,5,6,0,3,5,0,33,1,0,2,34:47,2,2,4,8-76,1.8,26,46,5.4,36-55,295,341,1-1,9-22,20,,,
400869682,2016,9,regular,Penn State,Big Ten,away,62,5,,,,3,27,0,3,14,2,1,5,0,47,1,0,2,25:13,0,0,0,11-91,6.8,38,257,10.2,13-25,254,511,1-1,2-9,24,40,0,2
400869683,2016,9,regular,Nebraska,Big Ten,away,17,2,36,0,4,0,34,0,2,5,0,,4,0,42,2,0,2,32:15,2,0,2,2-10,3.5,44,152,4.9,12-31,153,305,0-1,9-18,16,10,0,2
400869683,2016,9,regular,Wisconsin,Big Ten,home,23,2,24,0,1,1,45,0,2,5,0,,3,0,46,1,1,10,27:45,2,0,2,1-5,5.9,38,223,5.0,14-23,114,337,0-0,5-13,16,5,0,2
400869679,2016,9,regular,Illinois,Big Ten,home,17,1,-3,0,3,1,53,0,4,5,0,5,8,0,33,2,1,3,26:56,0,3,3,3-33,2.6,34,89,4.6,16-34,156,245,1-3,5-15,17,,,
400869679,2016,9,regular,Minnesota,Big Ten,away,40,5,43,0,3,0,64,0,3,8,3,2,5,0,34,2,7,1,33:04,0,0,0,6-56,3.6,48,171,5.9,10-19,112,283,0-1,7-17,15,,,
400868917,2016,9,regular,Wake Forest,ACC,home,13,0,,,,1,61,0,4,7,1,0,7,0,56,1,1,1,24:03,3,0,3,7-45,5.3,23,123,5.1,23-43,220,343,1-1,3-13,17,25,0,1
400868917,2016,9,regular,Army,FBS Independents,away,21,2,64,0,3,1,,,,3,0,3,4,0,34,0,2,4,35:57,1,1,2,2-20,3.7,64,238,16.1,6-9,145,383,0-2,7-14,21,31,0,3
400868953,2016,9,regular,Miami,ACC,away,27,1,30,0,1,1,56,0,3,9,2,0,4,0,46,1,1,4,33:25,1,0,1,10-86,0.5,35,18,6.9,26-42,288,306,0-1,7-19,20,,,
400868953,2016,9,regular,Notre Dame,FBS Independents,home,30,1,45,0,5,2,55,0,2,12,0,3,12,0,57,5,3,8,26:35,0,2,2,7-53,5.1,29,148,6.9,25-38,263,411,0-1,8-16,20,14,0,1
400869551,2016,9,regular,East Carolina,American Athletic,home,41,1,-1,0,1,4,,,,11,1,1,10,0,40,4,4,4,32:31,0,0,0,5-35,3.4,40,136,6.3,33-47,294,430,3-4,6-17,25,32,0,2
400869551,2016,9,regular,UConn,American Athletic,away,3,0,,,,0,147,0,6,3,0,1,5,0,41,1,4,5,27:29,2,1,3,4-34,2.9,31,89,5.9,18-35,206,295,0-4,5-15,14,,,
400869836,2016,9,regular,UL Monroe,Sun Belt,away,10,1,4,0,2,0,76,0,5,4,0,1,5,0,30,1,0,5,32:23,2,0,2,7-51,4.1,42,174,5.6,14-29,162,336,1-4,7-18,17,,,
400869836,2016,9,regular,Arkansas State,Sun Belt,home,51,2,1,0,2,5,109,0,2,9,0,,11,0,35,3,3,3,27:37,0,0,0,7-58,3.8,31,118,7.7,24-41,316,434,2-2,5-13,24,49,0,2
400869837,2016,9,regular,Georgia State,Sun Belt,away,10,1,0,0,1,0,57,0,3,4,1,1,5,0,36,2,0,4,29:30,0,1,1,5-37,3.2,40,127,6.3,11-18,113,240,0-0,5-14,14,0,0,1
400869837,2016,9,regular,South Alabama,Sun Belt,home,13,1,14,0,2,0,48,0,3,7,1,3,8,0,39,4,3,3,30:30,1,1,2,5-44,4.2,43,182,4.6,15-27,124,306,1-3,3-13,19,,,
400869835,2016,9,regular,Georgia Southern,Sun Belt,home,10,0,,,,0,116,0,5,4,1,1,3,0,45,0,3,4,22:06,3,0,3,4-45,2.5,26,65,3.2,12-29,94,159,0-1,2-13,9,22,0,2
400869835,2016,9,regular,App State,Sun Belt,away,34,4,32,0,3,0,66,0,3,10,0,4,8,0,33,1,1,4,37:54,2,1,3,4-36,6.4,47,299,7.4,16-27,199,498,3-4,1-12,28,2,0,3
400869550,2016,9,regular,Cincinnati,American Athletic,away,13,0,24,0,2,2,152,0,6,1,1,2,10,0,62,2,0,3,19:37,0,2,2,4-35,3.0,22,67,4.4,15-27,119,186,0-0,5-12,10,,,
400869550,2016,9,regular,Temple,American Athletic,home,34,2,,,,2,14,0,1,10,2,1,4,0,39,1,0,3,40:23,0,1,1,3-25,4.6,60,275,10.5,12-19,199,474,1-2,7-14,25,,,
400869548,2016,9,regular,Navy,American Athletic,away,45,6,6,0,1,1,77,0,4,3,1,0,3,0,41,0,0,3,33:01,1,0,1,2-10,5.9,54,317,11.1,15-27,299,616,1-2,8-13,29,,,
400869548,2016,9,regular,South Florida,American Athletic,home,52,5,31,0,1,2,39,0,5,10,0,1,1,0,52,0,0,1,26:59,0,1,1,8-50,9.4,44,412,7.2,20-30,217,629,0-0,12-16,25,0,0,1
400869549,2016,9,regular,Houston,American Athletic,home,31,3,4,0,2,1,55,0,2,7,2,3,12,0,43,3,9,2,34:14,3,1,4,6-71,3.2,49,158,6.5,26-37,240,398,1-2,11-20,22,26,0,2
