,gameId,season,week,seasonType,team,conference,homeAway,points,rushingTDs,puntReturnYards,puntReturnTDs,puntReturns,passingTDs,kickReturnYards,kickReturnTDs,kickReturns,kickingPoints,interceptionYards,interceptionTDs,passesIntercepted,fumblesRecovered,totalFumbles,sacks,possessionTime,interceptions,fumblesLost,turnovers,totalPenaltiesYards,yardsPerRushAttempt,rushingAttempts,rushingYards,yardsPerPass,completionAttempts,netPassingYards,totalYards,fourthDownEff,thirdDownEff,firstDowns,tacklesForLoss,defensiveTDs,tackles,qbHurries,passesDeflected,startDate,completed,homeTeam,awayTeam,homePoints,awayPoints,opponent,pointsFor,pointsAgainst,pointDifferential,win,completions,passAttempts,completionPct,thirdDownConversions,thirdDownAttempts,thirdDownPct,fourthDownConversions,fourthDownAttempts,fourthDownPct,penalties,penaltyYards,possessionSeconds,gamesBefore,winsBefore,pointsForBefore,pointsForAvgBefore,pointsAgainstBefore,pointsAgainstAvgBefore,rushingYardsBefore,rushingYardsAvgBefore,rushingAttemptsBefore,rushingAttemptsAvgBefore,netPassingYardsBefore,netPassingYardsAvgBefore,passAttemptsBefore,passAttemptsAvgBefore,completionsBefore,completionsAvgBefore,totalYardsBefore,totalYardsAvgBefore,firstDownsBefore,firstDownsAvgBefore,rushingTDsBefore,rushingTDsAvgBefore,passingTDsBefore,passingTDsAvgBefore,thirdDownConversionsBefore,thirdDownConversionsAvgBefore,thirdDownAttemptsBefore,thirdDownAttemptsAvgBefore,fourthDownConversionsBefore,fourthDownConversionsAvgBefore,fourthDownAttemptsBefore,fourthDownAttemptsAvgBefore,penaltiesBefore,penaltiesAvgBefore,penaltyYardsBefore,penaltyYardsAvgBefore,possessionSecondsBefore,possessionSecondsAvgBefore,turnoversBefore,turnoversAvgBefore,fumblesLostBefore,fumblesLostAvgBefore,interceptionsBefore,interceptionsAvgBefore,sacksBefore,sacksAvgBefore,qbHurriesBefore,qbHurriesAvgBefore,passesDeflectedBefore,passesDeflectedAvgBefore,tacklesForLossBefore,tacklesForLossAvgBefore,defensiveTDsBefore,defensiveTDsAvgBefore,pointDifferentialBefore,pointDifferentialAvgBefore,completionPctBefore,thirdDownPctBefore,fourthDownPctBefore,yardsPerRushAttemptBefore,yardsPerPassAttemptBefore,winPctBefore,pointsForAvgLast3,pointsAgainstAvgLast3,pointDifferentialAvgLast3,rushingYardsAvgLast3,netPassingYardsAvgLast3,totalYardsAvgLast3,sacksAvgLast3,qbHurriesAvgLast3,passesDeflectedAvgLast3,tacklesForLossAvgLast3,turnoversAvgLast3,pointsForAvgLast5,pointsAgainstAvgLast5,pointDifferentialAvgLast5,rushingYardsAvgLast5,netPassingYardsAvgLast5,totalYardsAvgLast5,sacksAvgLast5,qbHurriesAvgLast5,passesDeflectedAvgLast5,tacklesForLossAvgLast5,turnoversAvgLast5,winPctLast3,winPctLast5,isHome,isAway,homeGamesBefore,homeWinsBefore,homeWinPctBefore,homePointsForBefore,homePointsForAvgBefore,homePointsAgainstBefore,homePointsAgainstAvgBefore,homeRushingYardsBefore,homeRushingYardsAvgBefore,homeRushingAttemptsBefore,homeRushingAttemptsAvgBefore,homeNetPassingYardsBefore,homeNetPassingYardsAvgBefore,homePassAttemptsBefore,homePassAttemptsAvgBefore,homeCompletionsBefore,homeCompletionsAvgBefore,homeTotalYardsBefore,homeTotalYardsAvgBefore,homeFirstDownsBefore,homeFirstDownsAvgBefore,homeRushingTDsBefore,homeRushingTDsAvgBefore,homePassingTDsBefore,homePassingTDsAvgBefore,homeThirdDownConversionsBefore,homeThirdDownConversionsAvgBefore,homeThirdDownAttemptsBefore,homeThirdDownAttemptsAvgBefore,homeFourthDownConversionsBefore,homeFourthDownConversionsAvgBefore,homeFourthDownAttemptsBefore,homeFourthDownAttemptsAvgBefore,homePenaltiesBefore,homePenaltiesAvgBefore,homePenaltyYardsBefore,homePenaltyYardsAvgBefore,homePossessionSecondsBefore,homePossessionSecondsAvgBefore,homeTurnoversBefore,homeTurnoversAvgBefore,homeFumblesLostBefore,homeFumblesLostAvgBefore,homeInterceptionsBefore,homeInterceptionsAvgBefore,homeSacksBefore,homeSacksAvgBefore,homeQbHurriesBefore,homeQbHurriesAvgBefore,homePassesDeflectedBefore,homePassesDeflectedAvgBefore,homeTacklesForLossBefore,homeTacklesForLossAvgBefore,homeDefensiveTDsBefore,homeDefensiveTDsAvgBefore,homePointDifferentialBefore,homePointDifferentialAvgBefore,homeCompletionPctBefore,homeThirdDownPctBefore,homeFourthDownPctBefore,homeYardsPerRushAttemptBefore,homeYardsPerPassAttemptBefore,awayGamesBefore,awayWinsBefore,awayWinPctBefore,awayPointsForBefore,awayPointsForAvgBefore,awayPointsAgainstBefore,awayPointsAgainstAvgBefore,awayRushingYardsBefore,awayRushingYardsAvgBefore,awayRushingAttemptsBefore,awayRushingAttemptsAvgBefore,awayNetPassingYardsBefore,awayNetPassingYardsAvgBefore,awayPassAttemptsBefore,awayPassAttemptsAvgBefore,awayCompletionsBefore,awayCompletionsAvgBefore,awayTotalYardsBefore,awayTotalYardsAvgBefore,awayFirstDownsBefore,awayFirstDownsAvgBefore,awayRushingTDsBefore,awayRushingTDsAvgBefore,awayPassingTDsBefore,awayPassingTDsAvgBefore,awayThirdDownConversionsBefore,awayThirdDownConversionsAvgBefore,awayThirdDownAttemptsBefore,awayThirdDownAttemptsAvgBefore,awayFourthDownConversionsBefore,awayFourthDownConversionsAvgBefore,awayFourthDownAttemptsBefore,awayFourthDownAttemptsAvgBefore,awayPenaltiesBefore,awayPenaltiesAvgBefore,awayPenaltyYardsBefore,awayPenaltyYardsAvgBefore,awayPossessionSecondsBefore,awayPossessionSecondsAvgBefore,awayTurnoversBefore,awayTurnoversAvgBefore,awayFumblesLostBefore,awayFumblesLostAvgBefore,awayInterceptionsBefore,awayInterceptionsAvgBefore,awaySacksBefore,awaySacksAvgBefore,awayQbHurriesBefore,awayQbHurriesAvgBefore,awayPassesDeflectedBefore,awayPassesDeflectedAvgBefore,awayTacklesForLossBefore,awayTacklesForLossAvgBefore,awayDefensiveTDsBefore,awayDefensiveTDsAvgBefore,awayPointDifferentialBefore,awayPointDifferentialAvgBefore,awayCompletionPctBefore,awayThirdDownPctBefore,awayFourthDownPctBefore,awayYardsPerRushAttemptBefore,awayYardsPerPassAttemptBefore
721,401112250,2019,12,regular,Massachusetts,FBS Independents,away,6,0,,,,0,90.0,0.0,5.0,6.0,2.0,0.0,2.0,1,,1.0,30:08,1,0,1,8-55,2.7,31,83,4.9,25-46,227,310,0-2,6-19,16,4.0,0,46,0,0,2019-11-16 17:00:00+00:00,True,Northwestern,Massachusetts,45,6,Northwestern,6,45,-39,0,25,46,0.5434782608695652,6,19,0.3157894736842105,0,2,0.0,8,55,1808,10,1,207,20.7,531,53.1,1266,126.6,361,36.1,1649,164.9,316,31.6,173,17.3,2915,291.5,158,15.8,13,1.3,13,1.3,55,5.5,156,15.6,10,1.0,25,2.5,68,6.8,607,60.7,15365,1536.5,17,1.7,3,0.3,14,1.4,10.0,1.0,14,1.4,27,2.7,50.5,5.05,4,0.4,-324,-32.4,0.5474683544303798,0.3525641025641026,0.4,3.5069252077562325,5.218354430379747,0.1,21.0,60.666666666666664,-39.666666666666664,110.66666666666667,157.33333333333334,268.0,0.0,0.0,3.0,3.0,1.6666666666666667,16.8,59.0,-42.2,99.2,154.0,253.2,0.6,2.0,3.0,3.0,2.0,0.0,0.0,False,True,5,1,0.2,141,28.2,255,51.0,758,151.6,201,40.2,1004,200.8,163,32.6,92,18.4,1762,352.4,93,18.6,9,1.8,9,1.8,33,6.6,79,15.8,6,1.2,13,2.6,38,7.6,308,61.6,8266,1653.2,7,1.4,2,0.4,5,1.0,5.0,1.0,0,0.0,19,3.8,33.5,6.7,2,0.4,-114,-22.8,0.5644171779141104,0.4177215189873418,0.46153846153846156,3.771144278606965,6.159509202453988,5,0,0.0,66,13.2,276,55.2,508,101.6,160,32.0,645,129.0,153,30.6,81,16.2,1153,230.6,65,13.0,4,0.8,4,0.8,22,4.4,77,15.4,4,0.8,12,2.4,30,6.0,299,59.8,7099,1419.8,10,2.0,1,0.2,9,1.8,5.0,1.0,14,2.8,8,1.6,17.0,3.4,2,0.4,-210,-42.0,0.5294117647058824,0.2857142857142857,0.3333333333333333,3.175,4.215686274509804
722,401114358,2019,13,regular,Massachusetts,FBS Independents,home,24,1,11.0,0.0,1.0,2,147.0,0.0,8.0,6.0,,,,1,,2.0,26:39,1,1,2,6-55,3.9,37,146,4.9,20-30,146,292,1-2,5-17,16,5.0,0,36,0,3,2019-11-23 17:00:00+00:00,True,Massachusetts,BYU,24,56,BYU,24,56,-32,0,20,30,0.6666666666666666,5,17,0.29411764705882354,1,2,0.5,6,55,1599,11,1,213,19.363636363636363,576,52.36363636363637,1349,122.63636363636364,392,35.63636363636363,1876,170.54545454545453,362,32.90909090909091,198,18.0,3225,293.1818181818182,174,15.818181818181818,13,1.1818181818181819,13,1.1818181818181819,61,5.545454545454546,175,15.909090909090908,10,0.9090909090909091,27,2.4545454545454546,76,6.909090909090909,662,60.18181818181818,17173,1561.1818181818182,18,1.6363636363636365,3,0.2727272727272727,15,1.3636363636363635,11.0,1.0,14,1.2727272727272727,27,2.4545454545454546,54.5,4.954545454545454,4,0.36363636363636365,-363,-33.0,0.5469613259668509,0.3485714285714286,0.37037037037037035,3.441326530612245,5.18232044198895,0.09090909090909091,11.333333333333334,57.0,-45.666666666666664,71.66666666666667,153.33333333333334,225.0,0.3333333333333333,0.0,1.6666666666666667,2.3333333333333335,1.0,18.0,59.2,-41.2,108.2,184.0,292.2,0.6,0.0,2.6,3.0,1.6,0.0,0.0,True,False,5,1,0.2,141,28.2,255,51.0,758,151.6,201,40.2,1004,200.8,163,32.6,92,18.4,1762,352.4,93,18.6,9,1.8,9,1.8,33,6.6,79,15.8,6,1.2,13,2.6,38,7.6,308,61.6,8266,1653.2,7,1.4,2,0.4,5,1.0,5.0,1.0,0,0.0,19,3.8,33.5,6.7,2,0.4,-114,-22.8,0.5644171779141104,0.4177215189873418,0.46153846153846156,3.771144278606965,6.159509202453988,6,0,0.0,72,12.0,321,53.5,591,98.5,191,31.833333333333332,872,145.33333333333334,199,33.166666666666664,106,17.666666666666668,1463,243.83333333333334,81,13.5,4,0.6666666666666666,4,0.6666666666666666,28,4.666666666666667,96,16.0,4,0.6666666666666666,14,2.3333333333333335,38,6.333333333333333,354,59.0,8907,1484.5,11,1.8333333333333333,1,0.16666666666666666,10,1.6666666666666667,6.0,1.0,14,2.3333333333333335,8,1.3333333333333333,21.0,3.5,2,0.3333333333333333,-249,-41.5,0.5326633165829145,0.2916666666666667,0.2857142857142857,3.094240837696335,4.381909547738694
723,401112123,2019,2,regular,McNeese,Southland,away,14,0,0.0,0.0,1.0,1,75.0,0.0,4.0,2.0,,,,4,4.0,2.0,31:45,2,0,2,9-64,3.4,47,161,6.3,12-25,157,318,1-4,4-16,13,3.0,1,49,4,6,2019-09-07 23:00:00+00:00,True,Oklahoma State,McNeese,56,14,Oklahoma State,14,56,-42,0,12,25,0.48,4,16,0.25,1,4,0.25,9,64,1905,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0.0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0.0,,0,,0,,,,,,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0.0,,0,,0,,,,,,
724,401110726,2019,1,regular,Memphis,American Athletic,home,15,2,27.0,0.0,3.0,0,51.0,0.0,3.0,1.0,0.0,0.0,1.0,0,2.0,3.0,38:41,1,0,1,10-75,3.8,51,192,5.5,23-31,172,364,3-5,6-18,22,10.0,0,84,4,8,2019-08-31 16:00:00+00:00,True,Memphis,Ole Miss,15,10,Ole Miss,15,10,5,1,23,31,0.7419354838709677,6,18,0.3333333333333333,3,5,0.6,10,75,2321,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0.0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0.0,,0,,0,,,,,,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0.0,,0,,0,,,,,,
725,401117862,2019,2,regular,Memphis,American Athletic,home,55,4,42.0,1.0,4.0,2,50.0,0.0,4.0,13.0,,,,0,2.0,4.0,30:58,0,1,1,6-44,4.2,42,177,14.2,23-28,398,575,3-3,8-16,23,14.0,2,80,2,6,2019-09-07 16:00:00+00:00,True,Memphis,Southern,55,24,Southern,55,24,31,1,23,28,0.8214285714285714,8,16,0.5,3,3,1.0,6,44,1858,1,1,15,15.0,10,10.0,192,192.0,51,51.0,172,172.0,31,31.0,23,23.0,364,364.0,22,22.0,2,2.0,0,0.0,6,6.0,18,18.0,3,3.0,5,5.0,10,10.0,75,75.0,2321,2321.0,1,1.0,0,0.0,1,1.0,3.0,3.0,4,4.0,8,8.0,10.0,10.0,0,0.0,5,5.0,0.7419354838709677,0.3333333333333333,0.6,3.764705882352941,5.548387096774194,1.0,15.0,10.0,5.0,192.0,172.0,364.0,3.0,4.0,8.0,10.0,1.0,15.0,10.0,5.0,192.0,172.0,364.0,3.0,4.0,8.0,10.0,1.0,1.0,1.0,True,False,1,1,1.0,15,15.0,10,10.0,192,192.0,51,51.0,172,172.0,31,31.0,23,23.0,364,364.0,22,22.0,2,2.0,0,0.0,6,6.0,18,18.0,3,3.0,5,5.0,10,10.0,75,75.0,2321,2321.0,1,1.0,0,0.0,1,1.0,3.0,3.0,4,4.0,8,8.0,10.0,10.0,0,0.0,5,5.0,0.7419354838709677,0.3333333333333333,0.6,3.764705882352941,5.548387096774194,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0.0,,0,,0,,,,,,
726,401117865,2019,3,regular,Memphis,American Athletic,away,42,1,11.0,0.0,3.0,3,72.0,0.0,2.0,10.0,0.0,0.0,1.0,4,2.0,4.0,31:53,1,1,2,10-100,6.9,45,312,9.9,14-22,218,530,1-1,7-15,18,6.0,2,34,16,3,2019-09-14 19:30:00+00:00,True,South Alabama,Memphis,6,42,South Alabama,42,6,36,1,14,22,0.6363636363636364,7,15,0.4666666666666667,1,1,1.0,10,100,1913,2,2,70,35.0,34,17.0,369,184.5,93,46.5,570,285.0,59,29.5,46,23.0,939,469.5,45,22.5,6,3.0,2,1.0,14,7.0,34,17.0,6,3.0,8,4.0,16,8.0,119,59.5,4179,2089.5,2,1.0,1,0.5,1,0.5,7.0,3.5,6,3.0,14,7.0,24.0,12.0,2,1.0,36,18.0,0.7796610169491526,0.4117647058823529,0.75,3.967741935483871,9.661016949152541,1.0,35.0,17.0,18.0,184.5,285.0,469.5,3.5,3.0,7.0,12.0,1.0,35.0,17.0,18.0,184.5,285.0,469.5,3.5,3.0,7.0,12.0,1.0,1.0,1.0,False,True,2,2,1.0,70,35.0,34,17.0,369,184.5,93,46.5,570,285.0,59,29.5,46,23.0,939,469.5,45,22.5,6,3.0,2,1.0,14,7.0,34,17.0,6,3.0,8,4.0,16,8.0,119,59.5,4179,2089.5,2,1.0,1,0.5,1,0.5,7.0,3.5,6,3.0,14,7.0,24.0,12.0,2,1.0,36,18.0,0.7796610169491526,0.4117647058823529,0.75,3.967741935483871,9.661016949152541,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0.0,,0,,0,,,,,,
727,401117871,2019,5,regular,Memphis,American Athletic,home,35,1,5.0,0.0,2.0,3,187.0,1.0,4.0,5.0,0.0,0.0,1.0,2,4.0,2.0,21:21,0,1,1,5-39,4.2,25,105,10.9,14-18,196,301,0-0,4-10,12,8.0,1,114,1,1,2019-09-27 00:00:00+00:00,True,Memphis,Navy,35,23,Navy,35,23,12,1,14,18,0.7777777777777778,4,10,0.4,0,0,,5,39,1281,3,3,112,37.333333333333336,40,13.333333333333334,681,227.0,138,46.0,788,262.6666666666667,81,27.0,60,20.0,1469,489.6666666666667,63,21.0,7,2.3333333333333335,5,1.6666666666666667,21,7.0,49,16.333333333333332,7,2.3333333333333335,9,3.0,26,8.666666666666666,219,73.0,6092,2030.6666666666667,4,1.3333333333333333,2,0.6666666666666666,2,0.6666666666666666,11.0,3.6666666666666665,22,7.333333333333333,17,5.666666666666667,30.0,10.0,4,1.3333333333333333,72,24.0,0.7407407407407407,0.42857142857142855,0.7777777777777778,4.934782608695652,9.728395061728396,1.0,37.333333333333336,13.333333333333334,24.0,227.0,262.6666666666667,489.6666666666667,3.6666666666666665,7.333333333333333,5.666666666666667,10.0,1.3333333333333333,37.333333333333336,13.333333333333334,24.0,227.0,262.6666666666667,489.6666666666667,3.6666666666666665,7.333333333333333,5.666666666666667,10.0,1.3333333333333333,1.0,1.0,True,False,2,2,1.0,70,35.0,34,17.0,369,184.5,93,46.5,570,285.0,59,29.5,46,23.0,939,469.5,45,22.5,6,3.0,2,1.0,14,7.0,34,17.0,6,3.0,8,4.0,16,8.0,119,59.5,4179,2089.5,2,1.0,1,0.5,1,0.5,7.0,3.5,6,3.0,14,7.0,24.0,12.0,2,1.0,36,18.0,0.7796610169491526,0.4117647058823529,0.75,3.967741935483871,9.661016949152541,1,1,1.0,42,42.0,6,6.0,312,312.0,45,45.0,218,218.0,22,22.0,14,14.0,530,530.0,18,18.0,1,1.0,3,3.0,7,7.0,15,15.0,1,1.0,1,1.0,10,10.0,100,100.0,1913,1913.0,2,2.0,1,1.0,1,1.0,4.0,4.0,16,16.0,3,3.0,6.0,6.0,2,2.0,36,36.0,0.6363636363636364,0.4666666666666667,1.0,6.933333333333334,9.909090909090908
728,401117877,2019,6,regular,Memphis,American Athletic,away,52,3,,,,3,76.0,0.0,3.0,8.0,33.0,1.0,1.0,0,4.0,4.0,26:06,1,1,2,9-70,7.9,36,286,10.4,15-24,249,535,0-1,2-8,25,2.0,2,40,7,10,2019-10-05 19:45:00+00:00,True,UL Monroe,Memphis,33,52,UL Monroe,52,33,19,1,15,24,0.625,2,8,0.25,0,1,0.0,9,70,1566,4,4,147,36.75,63,15.75,786,196.5,163,40.75,984,246.0,99,24.75,74,18.5,1770,442.5,75,18.75,8,2.0,8,2.0,25,6.25,59,14.75,7,1.75,9,2.25,31,7.75,258,64.5,7373,1843.25,5,1.25,3,0.75,2,0.5,13.0,3.25,23,5.75,18,4.5,38.0,9.5,5,1.25,84,21.0,0.7474747474747475,0.423728813559322,0.7777777777777778,4.822085889570552,9.93939393939394,1.0,44.0,17.666666666666668,26.333333333333332,198.0,270.6666666666667,468.6666666666667,3.3333333333333335,6.333333333333333,3.3333333333333335,9.333333333333334,1.3333333333333333,36.75,15.75,21.0,196.5,246.0,442.5,3.25,5.75,4.5,9.5,1.25,1.0,1.0,False,True,3,3,1.0,105,35.0,57,19.0,474,158.0,118,39.333333333333336,766,255.33333333333334,77,25.666666666666668,60,20.0,1240,413.3333333333333,57,19.0,7,2.3333333333333335,5,1.6666666666666667,18,6.0,44,14.666666666666666,6,2.0,8,2.6666666666666665,21,7.0,158,52.666666666666664,5460,1820.0,3,1.0,2,0.6666666666666666,1,0.3333333333333333,9.0,3.0,7,2.3333333333333335,15,5.0,32.0,10.666666666666666,3,1.0,48,16.0,0.7792207792207793,0.4090909090909091,0.75,4.016949152542373,9.948051948051948,1,1,1.0,42,42.0,6,6.0,312,312.0,45,45.0,218,218.0,22,22.0,14,14.0,530,530.0,18,18.0,1,1.0,3,3.0,7,7.0,15,15.0,1,1.0,1,1.0,10,10.0,100,100.0,1913,1913.0,2,2.0,1,1.0,1,1.0,4.0,4.0,16,16.0,3,3.0,6.0,6.0,2,2.0,36,36.0,0.6363636363636364,0.4666666666666667,1.0,6.933333333333334,9.909090909090908
729,401117881,2019,7,regular,Memphis,American Athletic,away,28,2,,,,2,,,,4.0,,,,4,6.0,0.0,27:04,1,3,4,4-44,3.9,33,129,8.3,28-44,363,492,0-3,7-12,28,2.0,0,63,4,10,2019-10-12 16:00:00+00:00,True,Temple,Memphis,30,28,Temple,28,30,-2,0,28,44,0.6363636363636364,7,12,0.5833333333333334,0,3,0.0,4,44,1624,5,5,199,39.8,96,19.2,1072,214.4,199,39.8,1233,246.6,123,24.6,89,17.8,2305,461.0,100,20.0,11,2.2,11,2.2,27,5.4,67,13.4,7,1.4,10,2.0,40,8.0,328,65.6,8939,1787.8,7,1.4,4,0.8,3,0.6,17.0,3.4,30,6.0,28,5.6,40.0,8.0,7,1.4,103,20.6,0.7235772357723578,0.40298507462686567,0.7,5.386934673366834,10.024390243902438,1.0,43.0,20.666666666666668,22.333333333333332,234.33333333333334,221.0,455.3333333333333,3.3333333333333335,8.0,4.666666666666667,5.333333333333333,1.6666666666666667,39.8,19.2,20.6,214.4,246.6,461.0,3.4,6.0,5.6,8.0,1.4,1.0,1.0,False,True,3,3,1.0,105,35.0,57,19.0,474,158.0,118,39.333333333333336,766,255.33333333333334,77,25.666666666666668,60,20.0,1240,413.3333333333333,57,19.0,7,2.3333333333333335,5,1.6666666666666667,18,6.0,44,14.666666666666666,6,2.0,8,2.6666666666666665,21,7.0,158,52.666666666666664,5460,1820.0,3,1.0,2,0.6666666666666666,1,0.3333333333333333,9.0,3.0,7,2.3333333333333335,15,5.0,32.0,10.666666666666666,3,1.0,48,16.0,0.7792207792207793,0.4090909090909091,0.75,4.016949152542373,9.948051948051948,2,2,1.0,94,47.0,39,19.5,598,299.0,81,40.5,467,233.5,46,23.0,29,14.5,1065,532.5,43,21.5,4,2.0,6,3.0,9,4.5,23,11.5,1,0.5,2,1.0,19,9.5,170,85.0,3479,1739.5,4,2.0,2,1.0,2,1.0,8.0,4.0,23,11.5,13,6.5,8.0,4.0,4,2.0,55,27.5,0.6304347826086957,0.391304347826087,0.5,7.382716049382716,10.152173913043478
730,401117888,2019,8,regular,Memphis,American Athletic,home,47,1,,,,5,125.0,0.0,4.0,11.0,12.0,0.0,3.0,0,4.0,2.0,34:10,0,0,0,8-65,3.3,34,112,11.9,21-30,358,470,2-2,6-13,19,7.0,0,84,10,2,2019-10-19 23:00:00+00:00,True,Memphis,Tulane,47,17,Tulane,47,17,30,1,21,30,0.7,6,13,0.46153846153846156,2,2,1.0,8,65,2050,6,5,227,37.833333333333336,126,21.0,1201,200.16666666666666,232,38.666666666666664,1596,266.0,167,27.833333333333332,117,19.5,2797,466.1666666666667,128,21.333333333333332,13,2.1666666666666665,13,2.1666666666666665,34,5.666666666666667,79,13.166666666666666,7,1.1666666666666667,13,2.1666666666666665,44,7.333333333333333,372,62.0,10563,1760.5,11,1.8333333333333333,7,1.1666666666666667,4,0.6666666666666666,17.0,2.8333333333333335,34,5.666666666666667,38,6.333333333333333,42.0,7.0,7,1.1666666666666667,101,16.833333333333332,0.7005988023952096,0.43037974683544306,0.5384615384615384,5.176724137931035,9.55688622754491,0.8333333333333334,38.333333333333336,28.666666666666668,9.666666666666666,173.33333333333334,269.3333333333333,442.6666666666667,2.0,4.0,7.0,4.0,2.3333333333333335,42.4,23.2,19.2,201.8,284.8,486.6,2.8,6.0,6.0,6.4,2.0,0.6666666666666666,0.8,True,False,3,3,1.0,105,35.0,57,19.0,474,158.0,118,39.333333333333336,766,255.33333333333334,77,25.666666666666668,60,20.0,1240,413.3333333333333,57,19.0,7,2.3333333333333335,5,1.6666666666666667,18,6.0,44,14.666666666666666,6,2.0,8,2.6666666666666665,21,7.0,158,52.666666666666664,5460,1820.0,3,1.0,2,0.6666666666666666,1,0.3333333333333333,9.0,3.0,7,2.3333333333333335,15,5.0,32.0,10.666666666666666,3,1.0,48,16.0,0.7792207792207793,0.4090909090909091,0.75,4.016949152542373,9.948051948051948,3,2,0.6666666666666666,122,40.666666666666664,69,23.0,727,242.33333333333334,114,38.0,830,276.6666666666667,90,30.0,57,19.0,1557,519.0,71,23.666666666666668,6,2.0,8,2.6666666666666665,16,5.333333333333333,35,11.666666666666666,1,0.3333333333333333,5,1.6666666666666667,23,7.666666666666667,214,71.33333333333333,5103,1701.0,8,2.6666666666666665,5,1.6666666666666667,3,1.0,8.0,2.6666666666666665,27,9.0,23,7.666666666666667,10.0,3.3333333333333335,4,1.3333333333333333,53,17.666666666666668,0.6333333333333333,0.45714285714285713,0.2,6.37719298245614,9.222222222222221
731,401117893,2019,9,regular,Memphis,American Athletic,away,42,4,19.0,0.0,2.0,2,165.0,0.0,7.0,6.0,,,,0,4.0,3.0,23:55,0,2,2,7-51,5.8,33,192,11.8,16-26,306,498,2-3,4-10,21,7.0,0,42,8,3,2019-10-26 23:00:00+00:00,True,Tulsa,Memphis,41,42,Tulsa,42,41,1,1,16,26,0.6153846153846154,4,10,0.4,2,3,0.6666666666666666,7,51,1435,7,6,274,39.142857142857146,143,20.428571428571427,1313,187.57142857142858,266,38.0,1954,279.14285714285717,197,28.142857142857142,138,19.714285714285715,3267,466.7142857142857,147,21.0,14,2.0,18,2.5714285714285716,40,5.714285714285714,92,13.142857142857142,9,1.2857142857142858,15,2.142857142857143,52,7.428571428571429,437,62.42857142857143,12613,1801.857142857143,11,1.5714285714285714,7,1.0,4,0.5714285714285714,19.0,2.7142857142857144,44,6.285714285714286,40,5.714285714285714,49.0,7.0,7,1.0,131,18.714285714285715,0.700507614213198,0.43478260869565216,0.6,4.93609022556391,9.918781725888325,0.8571428571428571,42.333333333333336,26.666666666666668,15.666666666666666,175.66666666666666,323.3333333333333,499.0,2.0,7.0,7.333333333333333,3.6666666666666665,2.0,40.8,21.8,19.0,188.8,276.8,465.6,2.4,7.6,5.2,5.0,1.8,0.6666666666666666,0.8,False,True,4,4,1.0,152,38.0,74,18.5,586,146.5,152,38.0,1124,281.0,107,26.75,81,20.25,1710,427.5,76,19.0,8,2.0,10,2.5,24,6.0,57,14.25,8,2.0,10,2.5,29,7.25,223,55.75,7510,1877.5,3,0.75,2,0.5,1,0.25,11.0,2.75,17,4.25,17,4.25,39.0,9.75,3,0.75,78,19.5,0.7570093457943925,0.42105263157894735,0.8,3.8552631578947367,10.504672897196262,3,2,0.6666666666666666,122,40.666666666666664,69,23.0,727,242.33333333333334,114,38.0,830,276.6666666666667,90,30.0,57,19.0,1557,519.0,71,23.666666666666668,6,2.0,8,2.6666666666666665,16,5.333333333333333,35,11.666666666666666,1,0.3333333333333333,5,1.6666666666666667,23,7.666666666666667,214,71.33333333333333,5103,1701.0,8,2.6666666666666665,5,1.6666666666666667,3,1.0,8.0,2.6666666666666665,27,9.0,23,7.666666666666667,10.0,3.3333333333333335,4,1.3333333333333333,53,17.666666666666668,0.6333333333333333,0.45714285714285713,0.2,6.37719298245614,9.222222222222221
